# frequency/[Hz] Re(h)/[1/Hz] Im(h)/[1/Hz]
1.490000000000000000e+02 -1.128836579062800085e-23 1.968758028032727258e-24
1.492500000000000000e+02 5.564838552281505484e-24 1.736125575051122560e-24
1.495000000000000000e+02 -3.213595745291639862e-24 -8.322567608222494182e-24
1.497500000000000000e+02 1.448029944551387737e-24 8.422496084785262270e-25
1.500000000000000000e+02 4.788163065389612971e-24 9.323111272257865781e-24
1.502500000000000000e+02 4.749869756517792182e-24 -1.602453243886527672e-24
1.505000000000000000e+02 -3.722934057301801468e-24 -3.146287006787135139e-24
1.507500000000000000e+02 5.207317333899906455e-24 -1.107122800516939377e-24
1.510000000000000000e+02 -9.114336983014522426e-24 -8.073862570396367631e-25
1.512500000000000000e+02 -2.730796453491056778e-24 -4.984624023461656579e-24
1.515000000000000000e+02 -5.972341671545411753e-24 5.680208180555982898e-24
1.517500000000000000e+02 -2.617185991439656704e-24 -2.388025019508275541e-24
1.520000000000000000e+02 -1.125247475143639993e-24 -1.603746820012684312e-24
1.522500000000000000e+02 1.420595799272970738e-24 1.423852329041345876e-24
1.525000000000000000e+02 -3.480258987243586363e-24 2.246019493072527109e-24
1.527500000000000000e+02 3.116904997719721834e-24 -2.520268172750011755e-24
1.530000000000000000e+02 -1.726237367718678996e-24 3.101874248180584007e-24
1.532500000000000000e+02 1.674525060615956113e-24 -1.792609220179815589e-24
1.535000000000000000e+02 -7.044747465219812754e-24 -1.187951290347943608e-25
1.537500000000000000e+02 5.376331616292373265e-24 -5.083606895278648533e-25
1.540000000000000000e+02 -3.643634286001295581e-24 -3.103572812167875967e-24
1.542500000000000000e+02 4.073031266886814210e-24 4.632194180967176414e-24
1.545000000000000000e+02 -2.236515972534948863e-24 -3.506176676858100953e-25
1.547500000000000000e+02 1.483144631700553282e-24 -4.450226314129570312e-24
1.550000000000000000e+02 -5.684327363189385172e-24 1.909600205089458254e-24
1.552500000000000000e+02 -9.734520161313201387e-25 2.705328440982419604e-24
1.555000000000000000e+02 2.005232808225559002e-24 3.360085108475760343e-24
1.557500000000000000e+02 -2.502262039841424348e-24 -4.988808734510990351e-24
1.560000000000000000e+02 -9.638457818938220313e-25 -2.365628312673707272e-25
1.562500000000000000e+02 -3.026269616331783879e-24 -1.823742330023949260e-24
1.565000000000000000e+02 -1.532352887639664778e-24 -3.096560377238974218e-24
1.567500000000000000e+02 1.195089126853338452e-24 -7.363031739028732064e-26
1.570000000000000000e+02 2.738686192511647947e-24 2.068033816908619177e-24
1.572500000000000000e+02 7.071608091767764744e-24 -4.316586915751175241e-24
1.575000000000000000e+02 -1.210131463746369101e-24 3.434022969067174387e-24
1.577500000000000000e+02 -1.871990222761972187e-24 4.070480261467500383e-24
1.580000000000000000e+02 4.074728558680437152e-24 -9.760400656270876572e-25
1.582500000000000000e+02 -2.849530726038803320e-24 1.408684481333281617e-24
1.585000000000000000e+02 2.573632748068132662e-24 1.274516795473734116e-25
1.587500000000000000e+02 -5.749597099304421513e-25 -2.593283563612478620e-25
1.590000000000000000e+02 3.939459959368506251e-25 1.395917196453526259e-24
1.592500000000000000e+02 -3.240176394926115359e-24 5.818406894660151283e-24
1.595000000000000000e+02 -5.796854497157865437e-25 -7.771779741770838762e-25
1.597500000000000000e+02 2.552679151845667002e-24 3.752436431604998181e-24
1.600000000000000000e+02 1.542509021782965163e-24 4.072361251338471905e-24
1.602500000000000000e+02 3.757020970854201948e-24 -4.413762702361169103e-24
1.605000000000000000e+02 4.862773486512128305e-26 2.728606720411391358e-24
1.607500000000000000e+02 -1.957505828916451520e-24 2.079253285309415429e-24
1.610000000000000000e+02 -2.927003240763685012e-24 3.263050337204701598e-24
1.612500000000000000e+02 -1.098116082792303839e-25 4.452649776529088658e-24
1.615000000000000000e+02 -5.730000600026867251e-24 -6.844935319496740310e-25
1.617500000000000000e+02 4.747872418707654748e-24 6.093040365705608641e-24
1.620000000000000000e+02 1.191281097375765621e-24 6.831397197947016335e-25
1.622500000000000000e+02 4.798803850221592017e-24 -7.677146132609247776e-25
1.625000000000000000e+02 -4.642537843773666982e-25 7.384090960755824522e-24
1.627500000000000000e+02 2.431914377255736226e-24 -1.349600625229001725e-25
1.630000000000000000e+02 4.751939672483688090e-24 2.437761637792558777e-24
1.632500000000000000e+02 -1.231521660910360387e-24 5.651748216896348608e-24
1.635000000000000000e+02 1.421849570756533975e-25 -3.032837920561175672e-24
1.637500000000000000e+02 -5.856691312314218486e-24 -4.054558433429211070e-24
1.640000000000000000e+02 9.113418748838134814e-25 1.495535144097358728e-24
1.642500000000000000e+02 -8.244876465270591297e-25 -3.589226678479627814e-25
1.645000000000000000e+02 -2.865113556520047453e-24 4.605169278719006498e-24
1.647500000000000000e+02 2.614737936862501162e-24 1.615430076275895296e-24
1.650000000000000000e+02 1.911201344761648390e-24 -2.381462319719523390e-25
1.652500000000000000e+02 6.652817077303981903e-24 7.461737738534062656e-24
1.655000000000000000e+02 -3.339743664432085503e-24 -2.448331247427359218e-25
1.657500000000000000e+02 -4.723450373662775610e-24 3.648140026642797086e-24
1.660000000000000000e+02 -3.516483055905471157e-24 4.917951189851239126e-24
1.662500000000000000e+02 1.858954034466600828e-24 3.534413843398714630e-24
1.665000000000000000e+02 3.047390266215929452e-24 -7.298456403520321632e-25
1.667500000000000000e+02 -3.859692181128955455e-24 1.292368521607690713e-24
1.670000000000000000e+02 -6.347298877204877919e-24 -1.044842232141458993e-24
1.672500000000000000e+02 -3.692844148390548422e-25 -4.184240057569195021e-24
1.675000000000000000e+02 2.736806576710769613e-24 -4.582842912533570546e-24
1.677500000000000000e+02 3.604312858465537278e-24 -2.086937166274350572e-24
1.680000000000000000e+02 -1.096278259870597978e-24 -4.263450517237498230e-24
1.682500000000000000e+02 4.754778919865451594e-25 1.001681483220502804e-24
1.685000000000000000e+02 -1.909498247891388288e-24 3.410490210495692086e-24
1.687500000000000000e+02 3.928590397855158017e-24 -8.817801493665730952e-24
1.690000000000000000e+02 5.389949495208376280e-24 2.356321454961910779e-24
1.692500000000000000e+02 2.687618652303645549e-24 -7.409480699916661760e-25
1.695000000000000000e+02 -7.813839257896965575e-25 -6.154088127718373410e-24
1.697500000000000000e+02 -5.642764129612876333e-25 5.258184742401613820e-25
1.700000000000000000e+02 -1.653385882908090242e-24 -9.246558460097337690e-26
1.702500000000000000e+02 5.210603112561634110e-24 2.237367145794167567e-24
1.705000000000000000e+02 1.779166921012739901e-24 2.086282002963875765e-24
1.707500000000000000e+02 -9.417046572499137670e-25 6.846348740750746794e-25
1.710000000000000000e+02 -3.696422619579948296e-24 -4.629584794310659469e-24
1.712500000000000000e+02 6.758458707570522248e-24 -7.568469479409147988e-25
1.715000000000000000e+02 9.080047242719661659e-25 -2.440571799602142936e-24
1.717500000000000000e+02 -1.460434216180162953e-24 -4.188652711832137983e-24
1.720000000000000000e+02 8.103789849706755492e-25 -2.158908806543975720e-25
1.722500000000000000e+02 3.508045296077485853e-24 -1.956450735943064973e-25
1.725000000000000000e+02 7.165035551720640861e-26 6.051420521116054787e-24
1.727500000000000000e+02 1.131409704685733436e-24 -2.428680418449545185e-24
1.730000000000000000e+02 2.197601214420795579e-24 -1.048485848478100548e-24
1.732500000000000000e+02 -2.481297459211665719e-24 1.759727364217162035e-24
1.735000000000000000e+02 -4.944248316568476847e-24 -1.639333545864943882e-24
1.737500000000000000e+02 3.098185190993163941e-24 -3.804786741685885787e-24
1.740000000000000000e+02 1.801008096833756794e-24 2.264093769719797095e-24
1.742500000000000000e+02 2.111937037770418728e-24 -4.108259438251321596e-24
1.745000000000000000e+02 -1.847653049705534078e-24 2.405853595222674606e-24
1.747500000000000000e+02 -7.691425048678233840e-25 3.714160485186667739e-24
1.750000000000000000e+02 3.634770309078142817e-24 3.895378486880132283e-24
1.752500000000000000e+02 1.833136338278685186e-26 -1.241390617633072946e-24
1.755000000000000000e+02 -1.550925290419723795e-25 -1.821262527330539916e-24
1.757500000000000000e+02 2.234092002210507565e-24 -6.767803812957801876e-25
1.760000000000000000e+02 -1.966706613215056877e-25 -4.907511308909467779e-24
1.762500000000000000e+02 -1.141741736820223206e-24 1.024692340116471201e-25
1.765000000000000000e+02 -3.641902181601351922e-24 4.031137328543959379e-24
1.767500000000000000e+02 2.946419788339446122e-24 -3.530972849824915080e-24
1.770000000000000000e+02 2.299562474211002293e-24 3.594845850723393600e-24
1.772500000000000000e+02 1.339180384772263916e-25 3.570967680028596124e-25
1.775000000000000000e+02 -2.940842135507691464e-24 -1.257551802451514415e-26
1.777500000000000000e+02 2.483155558461672270e-24 8.142150844756092905e-25
1.780000000000000000e+02 4.094817718856175938e-24 7.286835746399161584e-24
1.782500000000000000e+02 -1.060058139431711687e-25 -7.222693796039898152e-24
1.785000000000000000e+02 -1.680914736478200549e-24 2.222987634582140479e-24
1.787500000000000000e+02 -2.185442596685036870e-24 2.740741345962178807e-24
1.790000000000000000e+02 1.890898386448859344e-24 3.973283332683130582e-24
1.792500000000000000e+02 8.144841743585408741e-25 -2.695515302722126744e-24
1.795000000000000000e+02 2.440366035159707786e-24 1.138491108774399795e-24
1.797500000000000000e+02 -2.483714004144565682e-24 -5.106052923362130574e-24
1.800000000000000000e+02 -7.032632663508946217e-24 5.196307235451699983e-24
1.802500000000000000e+02 -1.660264580458680346e-24 -8.839323795508898706e-24
1.805000000000000000e+02 -3.343826883683805724e-24 -4.129262687279475909e-25
1.807500000000000000e+02 3.998696982799436027e-24 -1.727400808326927170e-24
1.810000000000000000e+02 -7.241584974156925196e-24 4.373253355598731714e-24
1.812500000000000000e+02 2.095388717480946571e-24 2.435116244515951974e-24
1.815000000000000000e+02 3.461122169919132684e-25 4.436457527382402242e-24
1.817500000000000000e+02 -5.611688115040476620e-24 -2.678368775450767629e-24
1.820000000000000000e+02 -2.573495826449016485e-24 6.709940573146824889e-24
1.822500000000000000e+02 -1.333538898206945798e-24 -4.605637688730913707e-24
1.825000000000000000e+02 -1.293109228491719650e-24 3.685460515234880423e-24
1.827500000000000000e+02 7.899881026411615151e-25 -1.048245466798731514e-24
1.830000000000000000e+02 -3.734112674572269082e-24 6.397781834105278954e-25
1.832500000000000000e+02 8.827200339420972766e-24 -1.885220327433629306e-24
1.835000000000000000e+02 -1.226732416002453265e-24 2.566942033121929313e-24
1.837500000000000000e+02 -1.333151905373222294e-24 6.945567316501631200e-24
1.840000000000000000e+02 1.287759980631590904e-24 3.524075122897368773e-25
1.842500000000000000e+02 -1.753120470699583438e-24 -1.698512915230076896e-24
1.845000000000000000e+02 9.585998579853681933e-25 1.689053842327374598e-24
1.847500000000000000e+02 1.257466198355220195e-24 -5.418104114573246860e-24
1.850000000000000000e+02 5.042094612705325685e-24 7.973005604617802085e-25
1.852500000000000000e+02 -4.036038694731703276e-24 1.081014981376370673e-24
1.855000000000000000e+02 8.757002986891195163e-25 1.920614116263287977e-24
1.857500000000000000e+02 -5.623822312915033541e-24 -2.567395914273254911e-24
1.860000000000000000e+02 -3.464832041645264549e-24 4.210346797244559361e-24
1.862500000000000000e+02 -2.188340763722410889e-24 -5.736031281281364329e-24
1.865000000000000000e+02 -2.754452900979972843e-24 3.751442626539024628e-24
1.867500000000000000e+02 3.217304844109959243e-24 -4.470346745921811113e-24
1.870000000000000000e+02 -7.343330950733671217e-24 1.738191912873321169e-24
1.872500000000000000e+02 -1.383109088861740938e-24 1.536198312112845092e-24
1.875000000000000000e+02 -5.588879068274955948e-24 3.872952527713336018e-24
1.877500000000000000e+02 -1.004126559074575230e-24 -3.324447198858159329e-24
1.880000000000000000e+02 -2.094163267160285345e-24 3.212659845316690914e-24
1.882500000000000000e+02 1.232839989778043396e-24 1.110160933546886237e-25
1.885000000000000000e+02 3.632959152344248807e-24 3.353713482509563127e-24
1.887500000000000000e+02 -2.025982573851853952e-24 -4.900707001396287971e-24
1.890000000000000000e+02 2.524688188706865290e-25 5.163716267441905548e-25
1.892500000000000000e+02 2.350486506248050607e-24 -3.013360927684218486e-24
1.895000000000000000e+02 -5.953956450521949013e-24 -3.105597088520530150e-25
1.897500000000000000e+02 -3.348063446997960492e-24 2.807634145326510908e-25
1.900000000000000000e+02 3.125564272511633078e-24 3.896111362661894999e-24
1.902500000000000000e+02 -5.926740932462113317e-25 2.748128227840436014e-24
1.905000000000000000e+02 -2.912402852928639760e-24 -1.063988444061532503e-24
1.907500000000000000e+02 -2.985450624616677357e-24 9.037663925774661420e-25
1.910000000000000000e+02 -4.023315501259419521e-24 -1.194493367156473299e-24
1.912500000000000000e+02 3.233708812487549090e-24 -8.016167512591304858e-24
1.915000000000000000e+02 -2.628136135460658783e-24 -2.035950233305325012e-24
1.917500000000000000e+02 7.949109488298056038e-24 1.754873720499785735e-24
1.920000000000000000e+02 -1.801384552792648026e-24 1.240341152201388611e-24
1.922500000000000000e+02 2.004865787132999297e-24 -3.584814132699505742e-24
1.925000000000000000e+02 -3.435059834943311164e-25 2.142359841475019806e-24
1.927500000000000000e+02 -2.182860910878823799e-25 -8.005545740421728191e-24
1.930000000000000000e+02 -2.279032820081311946e-24 3.378275768070806834e-24
1.932500000000000000e+02 3.048855067143251111e-24 1.183932896324630499e-24
1.935000000000000000e+02 1.516260890164874208e-25 -2.506159572316414508e-24
1.937500000000000000e+02 -2.955238544168978568e-24 -5.132846394789568167e-25
1.940000000000000000e+02 5.977609411774929106e-25 5.821836214335780229e-25
1.942500000000000000e+02 2.179788248054650620e-24 -3.504159795985149468e-24
1.945000000000000000e+02 -6.814997669418811487e-26 1.111624861937101804e-24
1.947500000000000000e+02 -3.285384766566201674e-24 -2.128143352419214638e-24
1.950000000000000000e+02 5.631900481007052756e-24 2.709216980174120680e-24
1.952500000000000000e+02 -3.020548260935904131e-25 4.299157137987331325e-24
1.955000000000000000e+02 -2.237215041550185316e-24 1.010141547636996844e-23
1.957500000000000000e+02 -1.065602887134319288e-24 -2.220984455089779729e-24
1.960000000000000000e+02 -1.740145019988138378e-24 1.286744641130689108e-24
1.962500000000000000e+02 -7.530508683854757929e-26 1.245914287709563307e-24
1.965000000000000000e+02 6.558169772822381079e-25 3.388934138093265394e-25
1.967500000000000000e+02 -9.644386103744840412e-25 -4.651904988498125753e-24
1.970000000000000000e+02 -3.824176767069605766e-26 -2.048097593637023492e-24
1.972500000000000000e+02 2.016567126390128292e-25 -5.251471032109693826e-24
1.975000000000000000e+02 1.155878718205658185e-24 1.298337903856638940e-24
1.977500000000000000e+02 2.189484322996268404e-24 -3.077978725169672772e-24
1.980000000000000000e+02 1.865933516395356803e-24 -2.275360335661265279e-24
1.982500000000000000e+02 -1.355682683506457171e-24 -4.125730369127711317e-24
1.985000000000000000e+02 2.516314186969520459e-25 3.565372653637352124e-24
1.987500000000000000e+02 -2.263479253005657571e-24 -1.589553480850924030e-24
1.990000000000000000e+02 -3.735014680387105541e-24 -1.301405331666397675e-24
1.992500000000000000e+02 3.091736737683531533e-24 1.776385590694630452e-24
1.995000000000000000e+02 -4.946730529049620294e-25 -6.566808014411469436e-24
1.997500000000000000e+02 -1.834969382603756100e-24 -4.951813624700206127e-25
2.000000000000000000e+02 1.646703264665198668e-24 -2.720923535664536492e-24
2.002500000000000000e+02 2.226880664417525988e-25 -3.566354304688094377e-24
2.005000000000000000e+02 3.017291639178122513e-24 -1.887055539985058601e-24
2.007500000000000000e+02 3.970198744546847951e-24 -2.307267031813487126e-24
2.010000000000000000e+02 -1.966851483297492389e-24 1.675312774600299968e-24
2.012500000000000000e+02 2.456663321057651812e-24 1.884612810601296554e-24
2.015000000000000000e+02 6.691751271082047098e-25 4.178431201931733334e-24
2.017500000000000000e+02 2.364053251419402618e-24 -2.581888382400522865e-24
2.020000000000000000e+02 5.774209883065893349e-27 4.474158298245853619e-25
2.022500000000000000e+02 -8.989380523435409854e-24 -2.498888959444625736e-24
2.025000000000000000e+02 2.247686993956912370e-24 2.009092108504190901e-24
2.027500000000000000e+02 2.559111725474520562e-24 -9.986805231394871738e-25
2.030000000000000000e+02 -6.715521556702930637e-24 1.335440913164282872e-24
2.032500000000000000e+02 -3.377426396302164315e-24 -2.132532691349781463e-24
2.035000000000000000e+02 4.622789691209329857e-24 1.682518127695984445e-24
2.037500000000000000e+02 -4.045342940865512225e-24 1.668627593586768225e-24
2.040000000000000000e+02 3.254057144924051436e-24 4.465181768240240998e-24
2.042500000000000000e+02 3.216852596584890583e-24 -1.876080177018614901e-24
2.045000000000000000e+02 -2.393383856488990819e-25 -3.627234878684192922e-24
2.047500000000000000e+02 -3.290676700000834399e-25 1.273471974152309554e-24
2.050000000000000000e+02 1.598755863269154408e-24 -1.756632612078399506e-24
2.052500000000000000e+02 -4.601902876525423994e-24 1.845644876786472291e-24
2.055000000000000000e+02 6.157638853183918473e-25 -2.511995591489756744e-24
2.057500000000000000e+02 -3.047106869077048227e-25 -7.169470664770323096e-25
2.060000000000000000e+02 -4.238272897339762444e-24 3.429061617863260838e-24
2.062500000000000000e+02 -3.963170753663991997e-24 5.470745452338329410e-25
2.065000000000000000e+02 -3.090683933108219859e-24 3.384350887193975530e-24
2.067500000000000000e+02 -3.316124148941024530e-24 -2.729963338201236331e-24
2.070000000000000000e+02 -1.978053478831425748e-24 -1.491025432420730823e-24
2.072500000000000000e+02 1.988589804708134393e-24 -1.193547468073945584e-24
2.075000000000000000e+02 2.619029699893056793e-24 2.462819690118703672e-25
2.077500000000000000e+02 -5.869158266176028953e-24 -2.606298319275579227e-24
2.080000000000000000e+02 -3.107327792074291451e-24 1.618590770394867091e-24
2.082500000000000000e+02 -1.643861770198651264e-24 2.292578084322906220e-24
2.085000000000000000e+02 -5.216263972457999402e-25 4.788850368181726467e-24
2.087500000000000000e+02 4.296968393666667493e-24 2.252351849103675119e-24
2.090000000000000000e+02 2.688519733640896021e-24 -4.069552984789669140e-24
2.092500000000000000e+02 -1.912850382218965053e-24 -4.182819374265892028e-24
2.095000000000000000e+02 -2.279829671744758190e-24 3.311211935518810811e-25
2.097500000000000000e+02 -8.231011460612973558e-24 -6.525957921208799399e-24
2.100000000000000000e+02 2.805827309880085245e-24 3.548480390122512025e-24
2.102500000000000000e+02 -3.055596338277504375e-24 -3.387282569396564603e-24
2.105000000000000000e+02 -6.005057119980351988e-25 4.635427566487499522e-25
2.107500000000000000e+02 -1.860732689902195654e-24 5.020326134799383237e-24
2.110000000000000000e+02 -3.282871348018238565e-24 1.596134860592065845e-24
2.112500000000000000e+02 -1.852238913522129710e-24 -3.586980282379944544e-24
2.115000000000000000e+02 -1.304942646315639155e-25 -1.109221946692767999e-24
2.117500000000000000e+02 2.087076961248105934e-24 -8.102330904626875049e-25
2.120000000000000000e+02 -1.532959514017828566e-24 -3.342268984923758690e-24
2.122500000000000000e+02 3.255830255649131807e-24 4.906902828419882618e-24
2.125000000000000000e+02 1.410804830158121182e-24 1.056694679164866828e-24
2.127500000000000000e+02 -2.773346795908723751e-24 -3.679276943682384264e-26
2.130000000000000000e+02 -2.850069891823534908e-24 -1.812036140508935735e-24
2.132500000000000000e+02 -7.162670806048959215e-24 -2.145071176956607843e-24
2.135000000000000000e+02 1.712995142934334820e-24 -3.283131350566268570e-24
2.137500000000000000e+02 -1.962986288450864579e-24 8.975034787810199818e-24
2.140000000000000000e+02 1.845880674889936443e-25 -1.203446833753842932e-24
2.142500000000000000e+02 -9.554949998026963673e-24 -2.473021384876387808e-24
2.145000000000000000e+02 3.658301947748176217e-24 3.337730358192951387e-24
2.147500000000000000e+02 1.382322368640654632e-26 -7.859240288781622685e-24
2.150000000000000000e+02 2.370319336932970476e-25 -2.406011873064888881e-25
2.152500000000000000e+02 2.679558612745778188e-24 3.584929035137218844e-24
2.155000000000000000e+02 -6.020982707414382845e-24 4.550178482924694427e-24
2.157500000000000000e+02 4.090661093362358830e-26 -1.670499786470903971e-24
2.160000000000000000e+02 -4.826494223366153144e-25 3.548074890506891157e-24
2.162500000000000000e+02 -2.329824662467299599e-24 -2.661377021961748628e-24
2.165000000000000000e+02 6.883373832271066478e-25 3.606962993198900566e-24
2.167500000000000000e+02 3.736920685806916764e-24 -6.249911548681493568e-24
2.170000000000000000e+02 -1.072020602757514199e-24 4.996368992334561255e-25
2.172500000000000000e+02 3.006071509382808418e-24 1.031678577549741855e-24
2.175000000000000000e+02 4.715824763644089592e-24 9.781875819500670586e-26
2.177500000000000000e+02 -8.887749705159578613e-25 5.199583393883781311e-25
2.180000000000000000e+02 9.763462300921489069e-25 3.389522473980487960e-24
2.182500000000000000e+02 -1.402575451647129119e-24 3.933526759182760327e-24
2.185000000000000000e+02 -4.885831676133747799e-24 4.397204183975413628e-25
2.187500000000000000e+02 -4.541156150822199473e-26 2.429480496317727833e-24
2.190000000000000000e+02 -1.153778482920129534e-24 -1.432537098661044554e-24
2.192500000000000000e+02 3.809775964270940291e-24 -1.847964208920681496e-24
2.195000000000000000e+02 4.454881309737277722e-24 -1.273899449521595613e-24
2.197500000000000000e+02 -4.160980722991442771e-25 2.914482766395281983e-24
2.200000000000000000e+02 -1.907156430199833769e-24 7.599040535042141034e-25
2.202500000000000000e+02 1.600141913505687883e-24 5.585290205549808508e-25
2.205000000000000000e+02 -2.868839131730659379e-24 6.962547090775081900e-25
2.207500000000000000e+02 -3.517890783475467598e-24 4.630597495236690895e-24
2.210000000000000000e+02 -2.021780487328567107e-24 -1.602574012617948923e-25
2.212500000000000000e+02 -5.649185616456347399e-24 -1.665112367637645157e-24
2.215000000000000000e+02 6.164502143135043819e-24 1.219724437628136527e-24
2.217500000000000000e+02 6.910627339762867630e-24 2.293625032764277114e-24
2.220000000000000000e+02 7.656953675432907526e-24 1.159303441737865046e-24
2.222500000000000000e+02 -4.806530553450547486e-25 -4.335792277731286763e-24
2.225000000000000000e+02 4.314248220054685035e-24 -4.546508095100870054e-24
2.227500000000000000e+02 3.353037918533634171e-25 3.568281751707289447e-25
2.230000000000000000e+02 2.389705344305420699e-24 3.528483918523969125e-24
2.232500000000000000e+02 3.794352122097261240e-24 -1.405718318423878066e-24
2.235000000000000000e+02 3.005167208565617175e-24 -4.607825001516953345e-24
2.237500000000000000e+02 -3.410399780633758777e-24 -2.161323992534192113e-24
2.240000000000000000e+02 5.698213254939294270e-24 -3.992207902965686409e-24
2.242500000000000000e+02 -2.979363715770813282e-24 1.197530868108560979e-24
2.245000000000000000e+02 -6.746700737731049261e-25 -1.060141028434162161e-24
2.247500000000000000e+02 5.228705827114144198e-24 -1.686228296209161714e-24
2.250000000000000000e+02 -1.157674788114598508e-24 -4.692425758590275089e-24
2.252500000000000000e+02 -7.856531673529222177e-24 -2.683729528105309245e-24
2.255000000000000000e+02 -1.286775960375382115e-24 -1.347252245905568647e-24
2.257500000000000000e+02 -4.643156992350265908e-24 2.294481997058038467e-25
2.260000000000000000e+02 -9.937738244146475581e-25 5.918610788884604365e-24
2.262500000000000000e+02 4.326831110593677679e-24 -2.455059527879492367e-24
2.265000000000000000e+02 1.079605755241246022e-24 9.841683938793449234e-25
2.267500000000000000e+02 -2.420065454434478068e-24 8.526319776069452689e-25
2.270000000000000000e+02 1.014311849519104463e-25 1.097234147422500789e-24
2.272500000000000000e+02 -6.125413865119969270e-24 -8.635523229622821921e-25
2.275000000000000000e+02 2.709766620731405876e-24 5.748222971316432010e-24
2.277500000000000000e+02 8.787388207499246248e-25 3.416648619190730766e-24
2.280000000000000000e+02 -3.096096669681795942e-24 -2.522853800406409460e-24
2.282500000000000000e+02 -6.582331692274176839e-24 1.881720569987748497e-24
2.285000000000000000e+02 2.329369351602138394e-24 -5.935699399216583605e-24
2.287500000000000000e+02 -1.832460989799002152e-24 2.144094520461447852e-24
2.290000000000000000e+02 -2.423359543242702109e-24 -1.828487434072336243e-24
2.292500000000000000e+02 -5.380789823693403459e-24 8.421407234405550011e-25
2.295000000000000000e+02 -6.423306435426734811e-24 3.673997660441805673e-24
2.297500000000000000e+02 -3.577133485388396337e-24 1.670957777754852382e-24
2.300000000000000000e+02 -1.969515884124531942e-24 -9.153433570257103633e-24
2.302500000000000000e+02 -1.026416209809267696e-24 1.664877310312972811e-25
2.305000000000000000e+02 -8.333016653058075885e-25 5.759043964164351234e-24
2.307500000000000000e+02 8.186491463493106797e-25 -4.030021772481559303e-24
2.310000000000000000e+02 5.355789171824988132e-24 2.314683293162123481e-24
2.312500000000000000e+02 3.611741696756103434e-24 -2.505310910147724405e-24
2.315000000000000000e+02 -1.134153214576185403e-24 1.444072828339679269e-24
2.317500000000000000e+02 -7.052099366483664467e-24 -5.985679034254537884e-24
2.320000000000000000e+02 -7.102751801406525264e-25 -4.657780691941924215e-24
2.322500000000000000e+02 -3.434693650224728204e-25 -2.261352265632202108e-25
2.325000000000000000e+02 -3.137375072920534093e-24 4.409072686175884222e-24
2.327500000000000000e+02 -5.058476625728152804e-24 4.208458742773117934e-24
2.330000000000000000e+02 1.767398260271368167e-24 1.542683640766655018e-25
2.332500000000000000e+02 2.627046594344715459e-24 5.623076584368704814e-24
2.335000000000000000e+02 3.391247941574969334e-24 -1.486168808056214354e-24
2.337500000000000000e+02 -2.694266582066555055e-24 7.065564161499628143e-25
2.340000000000000000e+02 4.465263305794562602e-24 -1.801540631938508793e-24
2.342500000000000000e+02 -1.778344179468568006e-24 4.459218275059864176e-24
2.345000000000000000e+02 -2.984009336087550970e-26 3.947807954335504146e-24
2.347500000000000000e+02 2.368948454794798271e-25 2.073698553063830351e-24
2.350000000000000000e+02 -4.367533950811700655e-25 -1.977912899706464464e-24
2.352500000000000000e+02 -5.162154377259660818e-24 2.482546977012628246e-24
2.355000000000000000e+02 3.081868241761900459e-24 1.029627668449679051e-24
2.357500000000000000e+02 1.772499631834066778e-24 -1.555077739750877131e-24
2.360000000000000000e+02 -3.039595001007731621e-24 6.348656787192934568e-25
2.362500000000000000e+02 -3.163960615837992680e-24 3.382825775316232897e-24
2.365000000000000000e+02 2.323785976774163382e-24 1.643387020303150039e-24
2.367500000000000000e+02 4.391747558562639421e-24 -5.035553201190300946e-24
2.370000000000000000e+02 1.441567839505750473e-25 1.842090991790882436e-24
2.372500000000000000e+02 1.339025094810406034e-24 1.618930673808059886e-24
2.375000000000000000e+02 -7.535434599529904639e-25 -6.362619903425399959e-24
2.377500000000000000e+02 -4.291027986578097554e-24 2.092989332431438337e-24
2.380000000000000000e+02 -2.846501161748113018e-24 -7.381551815368828172e-25
2.382500000000000000e+02 -4.310511003092298228e-25 1.979233675292366473e-24
2.385000000000000000e+02 -2.490703426128494751e-24 -3.887756735268693106e-24
2.387500000000000000e+02 6.104481578279282962e-24 -8.887066236804549108e-26
2.390000000000000000e+02 -9.758767347535575187e-24 1.515582767205305968e-25
2.392500000000000000e+02 -2.950029300728361461e-25 2.262904560136360479e-24
2.395000000000000000e+02 3.275026044534926537e-24 2.595324016727303870e-24
2.397500000000000000e+02 -5.512620457186931592e-24 -1.283374398537777604e-24
2.400000000000000000e+02 6.577934404264329986e-24 3.028914312958536269e-24
2.402500000000000000e+02 5.460568572924678071e-25 1.740315272187220032e-24
2.405000000000000000e+02 -1.088507482880372330e-24 1.788412248441869368e-24
2.407500000000000000e+02 -1.162988852782275332e-24 3.664439434716512103e-24
2.410000000000000000e+02 6.611103511225781505e-24 -5.940729460618811463e-24
2.412500000000000000e+02 -2.018207705999062360e-25 -1.206007340697738772e-24
2.415000000000000000e+02 1.236863676494049441e-24 3.295461572764712947e-26
2.417500000000000000e+02 3.176714570763019613e-24 8.845901564565864119e-24
2.420000000000000000e+02 3.619311500548985480e-24 -2.594680859277945500e-24
2.422500000000000000e+02 4.593804314895477240e-26 -1.234818576832847701e-24
2.425000000000000000e+02 7.897773264871360392e-25 4.076853022683557871e-24
2.427500000000000000e+02 -3.395260213203379825e-24 4.812066690420651848e-25
2.430000000000000000e+02 2.744495307848658717e-24 -4.473464994435461788e-24
