# frequency/[Hz] Re(h)/[1/Hz] Im(h)/[1/Hz]
2.715000000000000000e+02 4.732689461093068336e-25 -8.840951465343171770e-25
2.717500000000000000e+02 7.767987957913119882e-25 -4.726510794262529935e-24
2.720000000000000000e+02 -4.567256459381782523e-24 4.680587482878516853e-24
2.722500000000000000e+02 -3.008953554827855630e-24 2.034689110071557564e-24
2.725000000000000000e+02 1.751562732092817686e-24 6.923162924373074659e-25
2.727500000000000000e+02 5.973203625363546333e-25 -3.862616706824268753e-25
2.730000000000000000e+02 1.576079070645051182e-24 2.626694148782276530e-24
2.732500000000000000e+02 -2.536166304825010827e-25 -1.314425982015712007e-24
2.735000000000000000e+02 2.934683071345638306e-25 -3.209721284152072289e-26
2.737500000000000000e+02 1.978071362180780767e-24 -4.483459912559832199e-24
2.740000000000000000e+02 5.668312126430198531e-24 8.955478791177988187e-25
2.742500000000000000e+02 9.831730310045908007e-25 -1.038518213652369021e-24
2.745000000000000000e+02 6.907599293834525707e-24 -1.599223801451764517e-24
2.747500000000000000e+02 -5.322813870466796677e-25 6.591121688397319918e-24
2.750000000000000000e+02 -1.073131877678491581e-24 2.467879274532562915e-24
2.752500000000000000e+02 8.999122251748483364e-25 1.162189940066227109e-25
2.755000000000000000e+02 -2.506227161349834343e-24 -2.162655198609930009e-24
2.757500000000000000e+02 3.290907372870951446e-24 3.501905274078060036e-24
2.760000000000000000e+02 -1.757015308899401714e-24 -3.568438528506003172e-24
2.762500000000000000e+02 -9.615104172707483503e-25 2.819502348305673264e-25
2.765000000000000000e+02 4.032391007477811153e-24 3.797083109606742439e-25
2.767500000000000000e+02 3.740160712388185112e-24 8.582759437796092587e-25
2.770000000000000000e+02 9.869987107100834500e-25 4.622541754275634429e-24
2.772500000000000000e+02 -2.256593607954219996e-24 2.724989475859261479e-24
2.775000000000000000e+02 1.901253951114657107e-24 4.617689487700938897e-25
2.777500000000000000e+02 -6.147744811781343055e-24 -3.736514423053537851e-25
2.780000000000000000e+02 1.273292246810709168e-24 -1.077914368006032153e-24
2.782500000000000000e+02 -6.843828558102023552e-24 -1.174517007788544350e-24
2.785000000000000000e+02 -6.783709408083309131e-25 -7.062087328196866025e-25
2.787500000000000000e+02 -4.184656879431989207e-24 2.928884616496746416e-24
2.790000000000000000e+02 -1.062635631931635928e-24 1.950010142235538385e-24
2.792500000000000000e+02 1.029363871664289107e-24 7.509796978938313863e-25
2.795000000000000000e+02 4.112461796671652248e-24 2.604998312958331071e-25
2.797500000000000000e+02 -3.238508737487162321e-24 -3.140749748322446872e-24
2.800000000000000000e+02 3.930858016291519080e-24 -4.045776414736612843e-24
2.802500000000000000e+02 -2.101793051195787462e-25 3.020098088199604229e-24
2.805000000000000000e+02 -1.214989874596718830e-24 -2.013244557804172331e-24
2.807500000000000000e+02 3.119842487661444241e-24 2.639798638991484347e-24
2.810000000000000000e+02 4.345747540042886583e-24 2.683325446397802333e-25
2.812500000000000000e+02 -1.548581648128861154e-24 -4.490154260372252833e-24
2.815000000000000000e+02 4.955664462812425341e-25 8.253309341193193734e-25
2.817500000000000000e+02 -1.371690178799611613e-24 6.015494213809635089e-24
2.820000000000000000e+02 4.897220663117985013e-24 -1.832915333006229067e-24
2.822500000000000000e+02 -2.086957526291560514e-24 4.973675972833099267e-24
2.825000000000000000e+02 2.636060010042357939e-24 1.242824111248820296e-25
2.827500000000000000e+02 6.409250955133611628e-25 -3.367197627189277981e-24
2.830000000000000000e+02 1.795422006096931618e-24 -9.092274944392868299e-25
2.832500000000000000e+02 7.682062331883703371e-24 1.611491840350230801e-24
2.835000000000000000e+02 1.052995574791810541e-24 -4.375964911470996849e-24
2.837500000000000000e+02 1.356133363471971499e-24 2.755919542382833735e-24
2.840000000000000000e+02 1.681673902136395001e-25 -5.236387271205309614e-25
2.842500000000000000e+02 1.332774086992713921e-25 5.006511288450572213e-24
2.845000000000000000e+02 2.060546407640215281e-24 -4.673947401129682877e-25
2.847500000000000000e+02 1.429924072918833447e-24 5.567551406627388274e-24
2.850000000000000000e+02 -2.145254094510659613e-24 7.415214626050402318e-25
2.852500000000000000e+02 4.181389849323873925e-25 -1.458384104472508821e-24
2.855000000000000000e+02 -1.284374659598002169e-25 -4.643825618987539770e-25
2.857500000000000000e+02 -2.341833269921597566e-25 -1.820790212051599553e-24
2.860000000000000000e+02 -3.610496677123319514e-24 -2.130095659449985946e-24
2.862500000000000000e+02 -6.365247825046309330e-24 2.227093822552676590e-25
2.865000000000000000e+02 -4.605911537615927050e-24 5.327604043897393049e-24
2.867500000000000000e+02 4.587958075535572095e-24 5.854743403822734692e-24
2.870000000000000000e+02 -5.996428237385106206e-25 -1.895470167082641646e-24
2.872500000000000000e+02 -1.261595911169555507e-24 -4.396008238100344811e-24
2.875000000000000000e+02 1.757067381311448315e-24 -1.810549926003892773e-24
2.877500000000000000e+02 -1.661908802323834674e-24 4.484430403768544987e-24
2.880000000000000000e+02 1.727609768712370153e-24 3.295807351215618802e-24
2.882500000000000000e+02 -6.445336231779527342e-24 5.241868500887914589e-24
2.885000000000000000e+02 1.799629989910877125e-24 5.865699557962023073e-25
2.887500000000000000e+02 -2.407112302285052717e-24 -1.310549849320888290e-24
2.890000000000000000e+02 -2.425153179433252008e-24 -1.635620018639096151e-24
2.892500000000000000e+02 1.032531399391972885e-24 -8.351935595252908700e-26
2.895000000000000000e+02 -3.409893113637780382e-24 2.717707024647297823e-25
2.897500000000000000e+02 2.096578468542740315e-24 1.736485387894669629e-24
2.900000000000000000e+02 -1.133244618836599389e-25 7.058970732046955830e-25
2.902500000000000000e+02 1.070928059801006470e-24 5.453966021007081551e-24
2.905000000000000000e+02 -8.249002353689370131e-25 5.131325458815704592e-24
2.907500000000000000e+02 -6.506662059413430318e-25 -3.407718278944705628e-25
2.910000000000000000e+02 1.614178347984386913e-24 -3.259410627178399351e-25
2.912500000000000000e+02 2.926055134420670084e-24 1.458446882952261310e-24
2.915000000000000000e+02 6.449320013089379826e-24 1.260621034806480322e-26
2.917500000000000000e+02 1.674397990141353998e-24 5.758665486987031984e-24
2.920000000000000000e+02 -2.031642844042779345e-24 -6.351538197364207846e-25
2.922500000000000000e+02 4.359874695711396919e-24 4.769359035267982615e-24
2.925000000000000000e+02 -5.800323930147517818e-24 -1.085576086184689085e-24
2.927500000000000000e+02 5.665932714752367249e-24 -2.881388539674752322e-24
2.930000000000000000e+02 -3.308447916299313346e-24 -4.874654754198195627e-25
2.932500000000000000e+02 -2.876169164445965227e-25 -3.859987573642650131e-25
2.935000000000000000e+02 -1.090465889576417307e-24 -3.007721162727039884e-24
2.937500000000000000e+02 -6.176441127877030103e-25 -2.897283616297826547e-24
2.940000000000000000e+02 -5.383562551208764154e-24 -3.554913491154674414e-24
2.942500000000000000e+02 -5.771208812588340822e-25 4.908244919634188348e-24
2.945000000000000000e+02 -2.252174733494519112e-24 4.756906955322612626e-24
2.947500000000000000e+02 1.892963024736844329e-24 -2.412160681330898582e-24
2.950000000000000000e+02 3.141047799779747797e-25 -1.707266542228124374e-24
2.952500000000000000e+02 -6.312887998489021399e-25 3.408098986070726352e-24
2.955000000000000000e+02 4.294800963035103618e-24 -4.735331954124351146e-24
2.957500000000000000e+02 2.436297560133988822e-24 -2.221250553888987530e-24
2.960000000000000000e+02 5.146126433866984395e-24 -2.122628239278765288e-24
2.962500000000000000e+02 -3.007855910060100884e-25 -2.164036949806500953e-24
2.965000000000000000e+02 -4.154944936528859519e-25 -4.423347329142185647e-25
2.967500000000000000e+02 1.871515087880288574e-24 -3.595333361721581888e-24
2.970000000000000000e+02 1.605166528789446118e-24 -1.674453959876918271e-24
2.972500000000000000e+02 -2.942216039611011848e-24 2.114383330163367736e-24
2.975000000000000000e+02 -1.151079668446221061e-24 -1.649198366245127556e-24
2.977500000000000000e+02 1.299904073816092455e-24 -2.157160779431012056e-24
2.980000000000000000e+02 -3.734983321649971126e-24 -1.565350093128157838e-24
2.982500000000000000e+02 3.151171238673171728e-24 -3.740623260750367275e-24
2.985000000000000000e+02 -1.007216137486525986e-24 -1.164048954667027675e-24
2.987500000000000000e+02 1.780864583494351370e-24 2.122395349774465283e-24
2.990000000000000000e+02 5.026698131059166748e-24 4.954767895587330163e-24
2.992500000000000000e+02 -1.047624216514371006e-24 -4.240106966159173249e-24
2.995000000000000000e+02 -3.565227279214086773e-24 1.260471905598943460e-24
2.997500000000000000e+02 3.711163905614391770e-24 -4.280425976980965061e-24
3.000000000000000000e+02 -4.122173066591453992e-24 -1.166814424755046568e-24
3.002500000000000000e+02 -1.299756666056988957e-24 9.097804862387200720e-24
3.005000000000000000e+02 4.874242322482944069e-25 1.739133052485922394e-24
3.007500000000000000e+02 3.954836110934499788e-24 6.336956579508140585e-24
3.010000000000000000e+02 -3.882060991177398381e-25 -2.034393319649489836e-24
3.012500000000000000e+02 -5.964263397547015942e-24 4.658959577229264727e-24
3.015000000000000000e+02 -1.901597239633401133e-24 -3.565843772072465593e-24
3.017500000000000000e+02 4.396149735274913916e-24 1.276681000977229557e-24
3.020000000000000000e+02 1.073473454329940415e-24 1.570967402455764691e-24
3.022500000000000000e+02 -4.310827816312372780e-24 -2.483895414605129137e-24
3.025000000000000000e+02 -5.138331327296861690e-25 1.907223974592503446e-24
3.027500000000000000e+02 -2.706582742288528472e-24 -6.012810137864226876e-25
3.030000000000000000e+02 -1.630394646545202230e-25 -4.658556390533106514e-24
3.032500000000000000e+02 -2.879854172275455639e-24 1.135051149523212036e-26
3.035000000000000000e+02 -2.786047921116960872e-24 1.493846351935641990e-24
3.037500000000000000e+02 6.765046483635793182e-24 6.204054489224638051e-25
3.040000000000000000e+02 -3.384221045864055060e-24 -1.775567845835281695e-24
3.042500000000000000e+02 -1.750643257267057187e-26 1.954209759520652965e-24
3.045000000000000000e+02 1.352989462207422948e-24 -4.958768769208516256e-24
3.047500000000000000e+02 -1.971067109410863094e-24 4.083930842271276423e-24
3.050000000000000000e+02 -1.291635801376301438e-24 -4.880226473600989450e-24
3.052500000000000000e+02 -5.480440921101536478e-24 -1.338549830562066433e-23
3.055000000000000000e+02 9.467791128245537666e-24 2.481115513594222412e-24
3.057500000000000000e+02 1.319088676216520286e-23 1.641999416526432288e-23
3.060000000000000000e+02 -5.411181782403717517e-23 1.831475479139253094e-23
3.062500000000000000e+02 -7.844364526270385655e-24 5.423621842422297117e-23
3.065000000000000000e+02 -1.707698029291615719e-23 5.415984735540445077e-23
3.067500000000000000e+02 2.198058217913254847e-23 -2.568479858010580267e-23
3.070000000000000000e+02 5.693814250140785148e-24 2.857127095148163696e-24
3.072500000000000000e+02 -6.818676143724519160e-25 -1.576941586394477501e-24
3.075000000000000000e+02 -6.651762610246762206e-25 -4.799363789278352691e-24
3.077500000000000000e+02 5.229665785502518891e-24 2.474588610881113560e-25
3.080000000000000000e+02 4.948895991580313273e-24 -1.846567344681377735e-24
3.082500000000000000e+02 -2.606412402332688956e-24 -2.234466150878081136e-24
3.085000000000000000e+02 -1.961957212535919035e-24 -3.911440412896583440e-24
3.087500000000000000e+02 8.774590789284370648e-25 5.830391872137170907e-25
3.090000000000000000e+02 3.550530130738507544e-25 -2.524443664550996687e-24
3.092500000000000000e+02 -3.609292841451374669e-24 -4.181195169214146246e-24
3.095000000000000000e+02 1.184313711405541987e-24 6.132999115181589276e-26
3.097500000000000000e+02 2.359958469233764154e-24 5.489784395939846156e-24
3.100000000000000000e+02 -4.848160423528431793e-24 -4.160059378633372403e-24
3.102500000000000000e+02 -6.361543566298936110e-24 -2.354998069036857090e-24
3.105000000000000000e+02 -1.080543333621104084e-24 2.162715004787466173e-24
3.107500000000000000e+02 1.666516853804097152e-24 1.929826354941075780e-24
3.110000000000000000e+02 -2.269115306629149749e-25 3.166972779624806739e-24
3.112500000000000000e+02 -4.540127195537505422e-24 -1.566224464291245659e-24
3.115000000000000000e+02 -5.110309009512681442e-26 4.212496516372931681e-24
3.117500000000000000e+02 2.443564169723606889e-24 -1.869860555141500834e-24
3.120000000000000000e+02 1.034644872511414325e-24 -3.408233182632012937e-24
3.122500000000000000e+02 4.172974570623270883e-24 -4.252869861279387644e-24
3.125000000000000000e+02 2.250694445923940440e-25 -3.123113729707641361e-25
3.127500000000000000e+02 -6.714364267663296100e-25 2.209509163485650329e-24
3.130000000000000000e+02 -7.397450511757196205e-25 5.269040909513387952e-24
3.132500000000000000e+02 2.965586755268963424e-24 -5.797217722827572904e-24
3.135000000000000000e+02 2.096638743894279054e-25 1.194691800132426071e-24
3.137500000000000000e+02 2.140035973243518176e-24 2.109114065324796638e-24
3.140000000000000000e+02 4.190808705449684014e-25 -2.464982934481714456e-24
3.142500000000000000e+02 1.135549963033650447e-24 -3.446825136040394040e-24
3.145000000000000000e+02 -1.236397722256613810e-24 3.220492135091177253e-24
3.147500000000000000e+02 -6.192964363540233862e-24 1.902585971698983877e-24
3.150000000000000000e+02 2.953260442388011493e-24 3.726482881217901786e-24
3.152500000000000000e+02 -3.154453390502632721e-24 -1.346497729274453352e-24
3.155000000000000000e+02 1.054039017050388903e-24 -2.107762201722199929e-24
3.157500000000000000e+02 2.711872154699330643e-24 2.192764718641033706e-24
3.160000000000000000e+02 -2.395310926458986816e-24 3.561180809643586165e-24
3.162500000000000000e+02 -5.182878265044446365e-25 -1.628329427087849520e-24
3.165000000000000000e+02 4.058218162351517746e-25 4.656773197182488431e-24
3.167500000000000000e+02 -1.565632969014540425e-24 8.774426897892872738e-25
3.170000000000000000e+02 -4.045706063819664472e-24 5.435118938391151942e-24
3.172500000000000000e+02 -1.078711169830100799e-24 -8.313973178080468225e-25
3.175000000000000000e+02 -2.273147484236689181e-24 2.757985974878469412e-24
3.177500000000000000e+02 1.167448058028268108e-24 -6.185668665360603946e-25
3.180000000000000000e+02 1.614856498639891429e-24 -1.352827214714378951e-24
3.182500000000000000e+02 -4.647350793003242641e-25 -4.508760407385459017e-25
3.185000000000000000e+02 -4.039169375327415032e-24 -9.208642761963366577e-25
3.187500000000000000e+02 -9.082063655870232860e-25 -2.648882846349161542e-24
3.190000000000000000e+02 2.883743024598657148e-24 2.415482899959097174e-24
3.192500000000000000e+02 3.432551227411524307e-24 2.014384497245640658e-24
3.195000000000000000e+02 -1.695713929997601812e-24 -2.653846295448844594e-24
3.197500000000000000e+02 8.809512888636000055e-25 -1.426064410011796816e-24
3.200000000000000000e+02 3.241557120874452662e-24 2.130396862317590568e-24
3.202500000000000000e+02 -7.751769145420925064e-25 2.723597538129084389e-25
3.205000000000000000e+02 1.736276092782259581e-24 4.201624815106818814e-24
3.207500000000000000e+02 -8.830986618783351096e-24 8.569286859279196756e-25
3.210000000000000000e+02 6.503043556821479904e-25 3.446151658578454332e-24
3.212500000000000000e+02 -2.306053676084183924e-24 1.503435818395435168e-24
3.215000000000000000e+02 9.740668609578333226e-25 -1.955313129307631551e-24
3.217500000000000000e+02 -1.053711695303555255e-24 -2.299810402214988396e-24
3.220000000000000000e+02 2.939851885652196334e-24 1.117300252268386455e-24
3.222500000000000000e+02 -3.630887739341391773e-24 -3.716603307070068865e-24
3.225000000000000000e+02 2.926685269927011041e-24 5.101390375301950186e-26
3.227500000000000000e+02 5.280987004282390415e-24 2.571108083455914146e-24
3.230000000000000000e+02 -6.097078926186877958e-25 4.507249050734292928e-24
3.232500000000000000e+02 3.469474550668969100e-25 4.368208882977398168e-24
3.235000000000000000e+02 9.259884814579005857e-24 8.010165425845049147e-27
3.237500000000000000e+02 1.512543975825176024e-24 -3.772076943914488667e-24
3.240000000000000000e+02 -5.716024336530490623e-24 -3.448007414528775143e-25
3.242500000000000000e+02 -2.032553590419900996e-24 -9.245243986635215718e-25
3.245000000000000000e+02 5.091947763311648364e-25 -3.808413450002169137e-24
3.247500000000000000e+02 6.789953259006358939e-25 -3.407165199224979136e-24
3.250000000000000000e+02 1.857728783480287430e-25 -1.329472188826085247e-24
3.252500000000000000e+02 -1.129354714164970658e-24 5.447882325161651551e-24
3.255000000000000000e+02 3.142608932944708654e-24 -1.772772551928293119e-24
3.257500000000000000e+02 -1.279919390632676814e-25 -1.401806989701200348e-24
3.260000000000000000e+02 2.606273066777545377e-24 8.119119825809086153e-25
3.262500000000000000e+02 -4.312257652994987626e-25 1.459851897572723432e-24
3.265000000000000000e+02 6.120633243040708435e-25 -4.398117690325141811e-25
3.267500000000000000e+02 -1.585969438939459118e-24 -1.028525100268445661e-24
3.270000000000000000e+02 2.642971395893980468e-24 -3.927245967212255228e-24
3.272500000000000000e+02 3.125324290584213377e-24 -6.093683886054732227e-25
3.275000000000000000e+02 -2.566077399202062965e-24 -3.267975592136713395e-25
3.277500000000000000e+02 4.243695118844641182e-24 1.135642863698098577e-24
3.280000000000000000e+02 -3.176014301245356098e-24 -2.211067969924065280e-25
3.282500000000000000e+02 1.745212868869504810e-24 -2.927020111816871509e-24
3.285000000000000000e+02 1.094579001066091424e-25 -3.724409879796002823e-24
3.287500000000000000e+02 2.726040378300740208e-24 -5.745928457252643338e-26
3.290000000000000000e+02 5.608570201763794090e-24 1.281606019771548076e-24
3.292500000000000000e+02 3.781148555253761252e-24 -2.074063790150178925e-24
3.295000000000000000e+02 -6.355657949693193574e-24 4.040014680002430947e-24
3.297500000000000000e+02 3.489905405592617098e-24 1.183667167498886983e-24
3.300000000000000000e+02 1.170813426357389673e-24 2.028076314876711047e-25
3.302500000000000000e+02 -9.621109318335128605e-25 1.853450359788525667e-24
3.305000000000000000e+02 -4.013323141585530625e-24 -2.961355890414102318e-24
3.307500000000000000e+02 3.792591818007416431e-25 9.525915821022057739e-25
3.310000000000000000e+02 2.367067851078045711e-26 6.218661613781092402e-24
3.312500000000000000e+02 2.946703460309892422e-25 -1.563808377825722470e-24
3.315000000000000000e+02 2.141845474450521100e-24 -1.373951613173255391e-24
3.317500000000000000e+02 -5.943885054588474857e-24 1.801775357919689469e-24
3.320000000000000000e+02 1.592768021715657800e-24 -1.757179583598285796e-24
3.322500000000000000e+02 2.083786929634829995e-24 -3.711915187174993167e-24
3.325000000000000000e+02 9.378232181430833430e-25 5.807910331390514175e-24
3.327500000000000000e+02 -2.464381361416957147e-24 -3.223279063179021249e-24
3.330000000000000000e+02 -1.032500450524728694e-24 -2.217932374504973663e-24
3.332500000000000000e+02 4.460064957308341703e-25 9.835709622535387473e-25
3.335000000000000000e+02 -2.914104337644464080e-24 -3.062446626048737447e-24
3.337500000000000000e+02 -8.954221322223080387e-25 2.670050360387099588e-24
3.340000000000000000e+02 7.186265888522120654e-25 3.086298004428421022e-24
3.342500000000000000e+02 -2.115057551583564937e-24 6.915264495533827496e-25
3.345000000000000000e+02 5.161907642333508093e-25 5.422341891042338910e-24
3.347500000000000000e+02 -2.040015133532845109e-24 -5.647095395377281741e-24
3.350000000000000000e+02 -8.586594233395490880e-25 5.130183129626691503e-24
3.352500000000000000e+02 1.543666171006161757e-24 9.591456260185405874e-25
3.355000000000000000e+02 -2.473613133202006042e-24 2.844123527485799099e-24
3.357500000000000000e+02 -1.828993927267285702e-24 -7.503319356741573080e-25
3.360000000000000000e+02 -1.717039060836643708e-24 2.454535268785991282e-24
3.362500000000000000e+02 2.758623745276649266e-24 5.361780020760870242e-24
3.365000000000000000e+02 -9.149820054980220170e-25 3.479111161753393540e-24
3.367500000000000000e+02 1.947989541723886317e-24 -2.060580685119778187e-24
3.370000000000000000e+02 6.851050308389137202e-24 1.426457822685870349e-24
3.372500000000000000e+02 3.941154308868288245e-24 1.125317123982980437e-24
3.375000000000000000e+02 -4.917599192520673421e-24 -5.508353836477181958e-24
3.377500000000000000e+02 9.425187185476406954e-25 -1.302183360895278530e-24
3.380000000000000000e+02 2.462445177481295113e-24 3.259992428830621748e-24
3.382500000000000000e+02 -7.540475944598306359e-25 -5.278563578555516505e-24
3.385000000000000000e+02 -2.808195001073347269e-25 -8.560757214126423922e-25
3.387500000000000000e+02 7.545785585439960412e-25 -3.218971018634883217e-24
3.390000000000000000e+02 -7.255522414032612805e-25 -2.741827568307811702e-24
3.392500000000000000e+02 -6.633195711328549813e-24 1.580786276278757391e-24
3.395000000000000000e+02 -2.450854198616863458e-24 -1.325587824494733914e-24
3.397500000000000000e+02 4.047338699024504013e-25 -9.519063043637522660e-25
3.400000000000000000e+02 -5.585645568837473648e-24 -3.271305595014066867e-24
3.402500000000000000e+02 -1.303440161326456697e-27 -2.572057137085498877e-24
3.405000000000000000e+02 -3.874336949305735058e-24 3.953541348674455570e-24
3.407500000000000000e+02 -1.435065636610404152e-24 -3.813319731611823916e-24
3.410000000000000000e+02 -2.491511639339303066e-25 1.683899491190795176e-24
3.412500000000000000e+02 5.163754161287539881e-24 -1.306169042829079670e-24
3.415000000000000000e+02 6.318303156314558075e-25 1.759293593056041037e-26
3.417500000000000000e+02 -1.398570618250008799e-24 -1.040378006511659797e-24
3.420000000000000000e+02 2.631741213362689843e-24 -4.438924969512851598e-24
3.422500000000000000e+02 8.043724598650231526e-25 4.804509984728489301e-24
3.425000000000000000e+02 3.093727068646678703e-24 -4.906805672928242991e-24
3.427500000000000000e+02 3.973104112405346872e-25 5.432415508077447243e-25
3.430000000000000000e+02 1.746829578570910877e-24 -1.473186149556486894e-24
3.432500000000000000e+02 1.828706790131192704e-24 3.443526009447080628e-24
3.435000000000000000e+02 -3.370831089371875491e-24 -7.835642872610951996e-25
3.437500000000000000e+02 3.760678306495254184e-25 -1.096283428720084407e-24
3.440000000000000000e+02 5.302774589956166483e-24 9.587712176122159326e-25
3.442500000000000000e+02 1.648190957903933234e-24 -9.649596843015899141e-25
3.445000000000000000e+02 -1.576152712636889088e-24 -1.241845431258684888e-24
3.447500000000000000e+02 3.435767051165381932e-24 2.555866107154713226e-24
3.450000000000000000e+02 -2.520166230508364365e-24 -1.090928063085118142e-24
3.452500000000000000e+02 3.681408978547805859e-24 2.386796306316427229e-24
3.455000000000000000e+02 -2.350858490086181822e-24 1.680967723024757895e-24
3.457500000000000000e+02 1.547792125685627317e-24 3.082906358553055553e-24
3.460000000000000000e+02 -1.263522825982091642e-24 8.601537997927815962e-25
3.462500000000000000e+02 -1.455603637133820242e-24 -1.397365414407497919e-24
3.465000000000000000e+02 -2.958597076655054406e-24 -2.755004018148459779e-24
3.467500000000000000e+02 3.321425420327621611e-24 -7.595799577852282854e-24
3.470000000000000000e+02 9.378420200724751516e-25 1.354291331562753599e-24
3.472500000000000000e+02 7.642815241922210456e-25 -1.551471741391591273e-24
3.475000000000000000e+02 -1.831502342400963695e-24 -1.190193524279597490e-24
3.477500000000000000e+02 -4.865365781102397805e-24 2.837610484027810997e-24
3.480000000000000000e+02 -5.211859628508484045e-24 -1.469336330627098143e-24
3.482500000000000000e+02 6.532216392765884200e-25 -5.839257791367926121e-25
3.485000000000000000e+02 1.581250154432718348e-24 5.190849030349150446e-24
3.487500000000000000e+02 1.873126055727210879e-24 1.907648914647049297e-24
3.490000000000000000e+02 8.811614674426567247e-25 -3.201343574961009013e-25
3.492500000000000000e+02 2.782278562993071481e-24 -1.140486030716345539e-24
3.495000000000000000e+02 1.739869477896351750e-24 1.686679605249741331e-24
3.497500000000000000e+02 -3.232973280610321663e-24 4.494206458686934748e-24
3.500000000000000000e+02 3.694944694070617256e-24 -6.801061529322406271e-25
3.502500000000000000e+02 5.665083240823002109e-24 1.966534934245696306e-24
3.505000000000000000e+02 1.150833130898957433e-24 1.390503261688216053e-25
3.507500000000000000e+02 -4.580708137484721839e-24 3.338626148636259240e-26
3.510000000000000000e+02 1.009616915845385958e-24 -2.660139394635958195e-24
3.512500000000000000e+02 -3.157709426173136777e-24 1.440015278833463829e-24
3.515000000000000000e+02 2.661243554966852733e-24 -8.763663319133777104e-25
3.517500000000000000e+02 -8.916621976888435742e-25 -5.367601385578388273e-25
3.520000000000000000e+02 -2.445981303314242595e-24 2.334969905771322801e-24
3.522500000000000000e+02 7.325395976449768735e-24 -2.868004646599994055e-24
3.525000000000000000e+02 -1.786096324468121852e-24 -2.651150402173826566e-24
3.527500000000000000e+02 1.991935590188107994e-24 6.295672876904324200e-24
3.530000000000000000e+02 -2.942753586113342438e-24 -1.642390097145794465e-24
3.532500000000000000e+02 4.115691058315447981e-25 3.585936585528722552e-24
3.535000000000000000e+02 -3.168955644396857265e-24 -3.849965453898436014e-24
3.537500000000000000e+02 -2.930294319058918711e-24 -6.480737621280942907e-24
3.540000000000000000e+02 1.228105054459666528e-25 9.548118030152952011e-25
3.542500000000000000e+02 -1.702967459180310242e-24 -4.234843533424508848e-24
3.545000000000000000e+02 1.256120351638954797e-24 -3.744889769662451359e-24
3.547500000000000000e+02 -2.199681918267708042e-24 1.575774888925402162e-24
3.550000000000000000e+02 4.070465312599081110e-24 -7.850533556940305683e-25
3.552500000000000000e+02 9.930993078230785015e-25 -5.360501834710727199e-24
3.555000000000000000e+02 -4.130135242375238439e-24 -2.932016220103394918e-24
3.557500000000000000e+02 -6.228369021333012313e-24 -3.208935871087696635e-24
3.560000000000000000e+02 3.813475231857656648e-24 4.188489972204374325e-24
3.562500000000000000e+02 -5.258075062384369725e-24 -9.225546766057645599e-25
3.565000000000000000e+02 4.199111680952203061e-24 3.512849742546556062e-25
3.567500000000000000e+02 -2.150613375281304388e-24 2.113759013015017717e-24
3.570000000000000000e+02 -3.321214035524053572e-24 -5.620678896980779377e-24
3.572500000000000000e+02 -8.267631191682916384e-25 5.818587866712831309e-25
3.575000000000000000e+02 3.061588660108987601e-24 -2.455000767538240184e-24
3.577500000000000000e+02 -1.170305125638928740e-24 -1.443631709552287766e-24
3.580000000000000000e+02 6.291835935374666994e-24 1.812651919421068389e-24
3.582500000000000000e+02 4.203605501284256260e-24 3.696422866327395159e-24
3.585000000000000000e+02 -1.651102031382585292e-26 2.201976587705576080e-24
3.587500000000000000e+02 1.165233093677449802e-25 2.267137477812621268e-24
3.590000000000000000e+02 3.729406493109375126e-24 -5.775701947082536811e-24
3.592500000000000000e+02 1.403125798004819830e-24 -1.024049149616462934e-24
3.595000000000000000e+02 1.541027462815357985e-24 -6.935956101265616811e-25
3.597500000000000000e+02 5.027999356229575194e-26 2.581847723819502520e-24
3.600000000000000000e+02 -5.650137494782047954e-25 5.779102597880111376e-25
3.602500000000000000e+02 2.885925846697267249e-24 3.446996058721657343e-24
3.605000000000000000e+02 2.697497690693948923e-24 4.033750533400940270e-24
3.607500000000000000e+02 3.347166312258897070e-24 4.629284505602117626e-24
3.610000000000000000e+02 -1.406868436793665076e-24 2.625501080346789317e-24
3.612500000000000000e+02 -1.788832505449120058e-24 -3.432671652506939319e-24
3.615000000000000000e+02 2.822581330281589692e-24 4.532839606380319772e-24
3.617500000000000000e+02 -3.753768359707811996e-24 7.394100866199421599e-24
3.620000000000000000e+02 -8.467222061623063652e-25 4.346677799208486171e-25
3.622500000000000000e+02 4.848189182332898875e-25 -1.698635192041137533e-26
3.625000000000000000e+02 6.468183844316360957e-24 5.077066462078821662e-24
3.627500000000000000e+02 -7.416005732323115961e-24 7.940527027150597860e-25
3.630000000000000000e+02 3.015447730434251552e-24 -1.728929390103704122e-24
3.632500000000000000e+02 -1.609890656435685011e-24 1.565911798516388135e-24
3.635000000000000000e+02 3.587874481254412514e-24 -5.908752204218328710e-24
3.637500000000000000e+02 2.738176601699354876e-24 -4.476965558525527495e-24
3.640000000000000000e+02 -4.166761503682248739e-24 -1.988385442577421837e-24
3.642500000000000000e+02 -2.159569604317855430e-24 -4.613169770147219501e-24
3.645000000000000000e+02 4.060732652695251215e-24 -5.112467958101939564e-24
3.647500000000000000e+02 -1.261353651984107203e-24 -6.892531584057047651e-24
3.650000000000000000e+02 -2.409059248553450393e-24 1.391781274294584381e-24
3.652500000000000000e+02 -1.841523605941292973e-24 3.056216028859716849e-24
3.655000000000000000e+02 3.474091666161009969e-24 2.202104686380963079e-25
