# frequency/[Hz] Re(h)/[1/Hz] Im(h)/[1/Hz]
2.525000000000000000e+02 -6.161012381671312418e-25 -2.582031400142619629e-24
2.527500000000000000e+02 -9.650212246968985564e-25 5.192423806135175833e-24
2.530000000000000000e+02 4.002378606956665205e-24 -2.719179428615000432e-24
2.532500000000000000e+02 -3.481873285758649087e-24 2.932248186160968259e-24
2.535000000000000000e+02 2.248011127393410717e-24 2.486019260091643619e-24
2.537500000000000000e+02 -2.972008705742870082e-25 8.514550706835542809e-25
2.540000000000000000e+02 3.701630254738470112e-24 8.229456628050189230e-24
2.542500000000000000e+02 1.888887522714716437e-24 1.150231908394006119e-25
2.545000000000000000e+02 1.187788893811364945e-24 7.504537062176611898e-25
2.547500000000000000e+02 -4.379273484782946719e-24 1.505086857005687807e-24
2.550000000000000000e+02 -2.569447195236891141e-24 1.522679724620601701e-24
2.552500000000000000e+02 -8.200979893596274918e-24 4.848724579058616937e-25
2.555000000000000000e+02 -6.900319192585788872e-25 -4.491551772291310380e-25
2.557500000000000000e+02 -5.552107098338151234e-24 2.406481715316145861e-24
2.560000000000000000e+02 1.169531367346726408e-24 5.367303734020313725e-24
2.562500000000000000e+02 4.420318470898355924e-24 2.876375285895565593e-24
2.565000000000000000e+02 -3.287834142283301794e-24 5.699098930530008974e-24
2.567500000000000000e+02 -4.343738548233971947e-24 -3.823530924816492122e-24
2.570000000000000000e+02 -2.274410128414933000e-24 1.804147190542384610e-24
2.572500000000000000e+02 3.113335761104018237e-24 -3.653366481386545494e-26
2.575000000000000000e+02 3.065452228005789860e-24 -7.591080142215268195e-25
2.577500000000000000e+02 -4.130427698323929639e-24 -7.297064055834116572e-25
2.580000000000000000e+02 -6.845080020573631741e-25 3.972367492984128025e-24
2.582500000000000000e+02 5.297214360465869825e-24 -7.322599613183327177e-24
2.585000000000000000e+02 -5.316778157883569238e-24 -9.189868058542661981e-24
2.587500000000000000e+02 4.116643488898481947e-24 3.417187477701493250e-24
2.590000000000000000e+02 4.130475488896517635e-24 4.905894959267286523e-24
2.592500000000000000e+02 4.876658246325262408e-24 -3.586281381263411190e-25
2.595000000000000000e+02 3.243941904986139883e-24 -5.344417205400288450e-24
2.597500000000000000e+02 5.117737658641248234e-24 -1.708585328387437444e-24
2.600000000000000000e+02 1.366593183982104910e-25 -3.729006851204723198e-24
2.602500000000000000e+02 -2.364715385372143840e-24 -5.820893393506449383e-24
2.605000000000000000e+02 -3.565076982139550487e-24 -5.195637168846370338e-24
2.607500000000000000e+02 -2.647391532668520457e-24 -1.506129357146577922e-24
2.610000000000000000e+02 -6.448372712040245659e-25 -3.022827033880484542e-24
2.612500000000000000e+02 4.194244406818076199e-25 -5.868664793204382101e-24
2.615000000000000000e+02 3.455573648918400942e-24 2.699995463183863094e-24
2.617500000000000000e+02 -4.893466646226327214e-24 -6.575860707571557849e-25
2.620000000000000000e+02 1.790391231974807871e-24 4.996638811102832040e-25
2.622500000000000000e+02 -1.595879017901699406e-24 5.666862086147842694e-25
2.625000000000000000e+02 2.463488922940343966e-24 -4.447617417045632295e-25
2.627500000000000000e+02 -3.237544190020689768e-24 2.854447812202843382e-24
2.630000000000000000e+02 2.320525107864255439e-24 4.343100065855583003e-24
2.632500000000000000e+02 -5.821322380516086048e-24 8.699960661827520974e-25
2.635000000000000000e+02 1.613347969421122567e-24 8.257590236570745039e-25
2.637500000000000000e+02 -1.523543862241777668e-25 1.167717490192234348e-24
2.640000000000000000e+02 8.241399086184112135e-24 3.731182926915369098e-24
2.642500000000000000e+02 6.686682685283285726e-26 -1.295199745602620131e-24
2.645000000000000000e+02 2.965377882734873188e-24 -1.564102949986217277e-24
2.647500000000000000e+02 1.735116068297547702e-24 -7.505618936037875174e-24
2.650000000000000000e+02 -1.929700312814698599e-24 5.561551119727865673e-25
2.652500000000000000e+02 -3.691518077925259029e-24 4.195967163785652788e-24
2.655000000000000000e+02 3.497587492088959436e-24 -4.834978172176948427e-24
2.657500000000000000e+02 5.431689314675458972e-25 1.815906640647746212e-24
2.660000000000000000e+02 -1.088164820065472222e-24 -3.714786850532912642e-25
2.662500000000000000e+02 -3.012942884755348325e-24 6.906779506963987353e-24
2.665000000000000000e+02 2.260236175876043836e-24 4.658961040257068679e-24
2.667500000000000000e+02 -2.809095093485048255e-24 -1.408497497769196343e-24
2.670000000000000000e+02 4.862482954447136027e-24 5.315793855649385824e-24
2.672500000000000000e+02 -2.233413863284394708e-25 -3.946922203726551702e-25
2.675000000000000000e+02 -3.322052044906128765e-24 2.699710546200295809e-25
2.677500000000000000e+02 -1.076041876452964720e-24 1.988732756501870893e-24
2.680000000000000000e+02 -6.390337654901538474e-24 -8.338572331558445375e-26
2.682500000000000000e+02 4.064021664522758087e-24 -2.314234333805996322e-24
2.685000000000000000e+02 7.216806022186104850e-24 -1.588738333707638255e-24
2.687500000000000000e+02 9.381750425037769013e-25 -2.072411138677500542e-24
2.690000000000000000e+02 5.231672998087905936e-24 -1.185831182500007076e-24
2.692500000000000000e+02 1.663309126805255238e-24 7.130706127392112513e-24
2.695000000000000000e+02 1.659599214826451289e-24 1.713501805694173570e-24
2.697500000000000000e+02 4.533547535385702146e-24 -1.302620968365226342e-24
2.700000000000000000e+02 1.447474657769669110e-24 -2.967602616100704217e-25
2.702500000000000000e+02 -2.211834980412638299e-24 1.670047627587818947e-24
2.705000000000000000e+02 -9.214236039010446754e-25 9.162039084529165121e-25
2.707500000000000000e+02 1.910975136588629438e-25 6.703983780284478445e-24
2.710000000000000000e+02 -7.418358595307532727e-24 1.469452006446277331e-24
2.712500000000000000e+02 2.680872504927051949e-24 -1.209608703721353560e-24
2.715000000000000000e+02 -1.713457546063342848e-24 3.441337780986307917e-24
2.717500000000000000e+02 -2.228549034507948103e-24 1.547183220995005106e-24
2.720000000000000000e+02 1.821785070150854678e-24 4.130215473996441113e-24
2.722500000000000000e+02 2.376396223236512243e-24 -8.388614398248636679e-25
2.725000000000000000e+02 -2.316062116553357302e-24 7.092404311921442825e-24
2.727500000000000000e+02 -1.140276034092122382e-24 -1.710353004822257324e-24
2.730000000000000000e+02 -7.077899264920904912e-24 -3.950613003059467328e-24
2.732500000000000000e+02 -9.599284048767335251e-25 2.659204255482496172e-24
2.735000000000000000e+02 2.102824895868292794e-24 -2.459062702487559474e-24
2.737500000000000000e+02 1.898994700280544331e-24 5.335657550781420697e-24
2.740000000000000000e+02 -5.021390082651573863e-25 -1.995247764646499018e-24
2.742500000000000000e+02 3.059940839303439060e-24 -1.734255595880737077e-24
2.745000000000000000e+02 -3.431968780372025492e-24 4.004940745947373815e-24
2.747500000000000000e+02 -4.985013786148910559e-24 2.949389451217289748e-24
2.750000000000000000e+02 2.284469484810931792e-24 1.226138547238720564e-24
2.752500000000000000e+02 -5.804885248283060894e-24 -1.888858706515792138e-24
2.755000000000000000e+02 -1.799644974079744769e-24 -2.182987722151206452e-24
2.757500000000000000e+02 -2.768689785784248391e-24 2.844269330560900188e-24
2.760000000000000000e+02 -4.173250009870568927e-24 1.989025959466730570e-25
2.762500000000000000e+02 -4.561483859281208319e-25 -3.579488950298183233e-24
2.765000000000000000e+02 -3.413768797960362156e-24 -9.999311064137457267e-26
2.767500000000000000e+02 9.911397133733671503e-24 -2.204127541875525570e-24
2.770000000000000000e+02 -2.914854785050092746e-24 -3.428516097289142669e-24
2.772500000000000000e+02 3.301025914430603029e-24 6.238074774387156319e-24
2.775000000000000000e+02 -4.997824675548927130e-24 -3.693858625825353562e-24
2.777500000000000000e+02 6.091329873257055660e-24 -3.961466681626228352e-24
2.780000000000000000e+02 -2.120401988868053041e-24 4.347621279836033551e-24
2.782500000000000000e+02 -6.634050519891892393e-24 3.204643624334268102e-24
2.785000000000000000e+02 -2.752256924765709095e-24 2.217200758571851884e-25
2.787500000000000000e+02 3.329933991223961799e-24 1.304702358185501126e-24
2.790000000000000000e+02 -2.560682729414419705e-24 -1.174043908487003208e-24
2.792500000000000000e+02 -8.431320876768184652e-25 6.319811729474845301e-24
2.795000000000000000e+02 -4.633146543764983522e-24 -8.327881395823632184e-25
2.797500000000000000e+02 -5.064560925419841013e-24 -1.046211150546602702e-25
2.800000000000000000e+02 -2.347323644002011685e-25 5.595446882731184476e-24
2.802500000000000000e+02 8.791148063639784124e-26 -1.104313332813108698e-25
2.805000000000000000e+02 -4.845635658192135035e-24 4.590588217017235154e-24
2.807500000000000000e+02 4.554892944061229699e-24 6.730717342856480880e-24
2.810000000000000000e+02 -4.085275024617516754e-26 3.202515807616153809e-25
2.812500000000000000e+02 -5.957562127646689127e-24 -5.187346771640652941e-24
2.815000000000000000e+02 -7.237250261001964439e-25 3.633523349900027112e-24
2.817500000000000000e+02 -6.198307107946954672e-25 -1.397353645262577406e-24
2.820000000000000000e+02 3.716631787387103634e-24 -2.285254249738532477e-24
2.822500000000000000e+02 -1.121191676774172078e-24 -3.113353653903807110e-24
2.825000000000000000e+02 -7.770163407215345243e-24 3.575533158882702686e-24
2.827500000000000000e+02 7.464151482890493956e-25 -1.009773583139651969e-24
2.830000000000000000e+02 3.949959126972695408e-24 -3.399648621687674589e-24
2.832500000000000000e+02 -4.701472622419307285e-24 4.474678224744600301e-25
2.835000000000000000e+02 2.797568657939515205e-24 4.957835070472119655e-26
2.837500000000000000e+02 1.344463310209437101e-24 5.887341320967163686e-25
2.840000000000000000e+02 1.083814224168199826e-24 -2.898324167990804860e-24
2.842500000000000000e+02 9.214814266831586222e-25 -5.723787502814394096e-24
2.845000000000000000e+02 3.402878284208221362e-24 4.000677440047769815e-24
2.847500000000000000e+02 7.839119782962201227e-26 -4.285014831302131082e-24
2.850000000000000000e+02 2.163532320432196945e-24 6.590111013121236540e-25
2.852500000000000000e+02 -4.320688946461967443e-24 -4.046600867184522802e-25
2.855000000000000000e+02 1.448753771713861533e-24 6.243243755389421763e-24
2.857500000000000000e+02 -4.779051021177160693e-24 -4.380929194871558849e-25
2.860000000000000000e+02 5.985500152714767583e-24 -5.579768056205726893e-25
2.862500000000000000e+02 2.730251917826352043e-25 1.857485345055904029e-24
2.865000000000000000e+02 -1.489072862641518062e-24 -5.067003957586203309e-24
2.867500000000000000e+02 -2.090716594845104820e-24 2.382119793529541897e-24
2.870000000000000000e+02 8.363349221830473925e-25 -8.954269008738899455e-25
2.872500000000000000e+02 -5.389056795299141553e-24 -4.174916182059977378e-24
2.875000000000000000e+02 6.656570392020526723e-25 -3.573682081303886065e-24
2.877500000000000000e+02 -3.425519796267106778e-24 3.811131424364717836e-24
2.880000000000000000e+02 -3.998279698837140154e-26 7.323969419807157612e-24
2.882500000000000000e+02 1.902634172614887671e-24 -1.371889507767711315e-24
2.885000000000000000e+02 -2.365076458039948420e-24 -4.212412414623409793e-24
2.887500000000000000e+02 -2.311574698227275625e-25 2.703628822095449039e-24
2.890000000000000000e+02 -4.376835782578716787e-24 -7.702287145616683266e-24
2.892500000000000000e+02 -4.430211586089416250e-24 -7.269687529245758101e-25
2.895000000000000000e+02 8.895249544934977771e-25 -2.179512192579374331e-24
2.897500000000000000e+02 1.753207408269535816e-24 -6.695964424543015216e-26
2.900000000000000000e+02 4.134539590510808199e-24 -6.265444652565657131e-25
2.902500000000000000e+02 3.435888641775014852e-24 -6.663198703210098241e-24
2.905000000000000000e+02 1.813811128917425495e-24 1.845258686007024240e-24
2.907500000000000000e+02 1.511180391228080792e-24 -3.110271113544924187e-24
2.910000000000000000e+02 3.186416509624569337e-24 -3.470515960714198789e-24
2.912500000000000000e+02 3.511884227841084018e-25 -1.961086617645018604e-24
2.915000000000000000e+02 1.670736243768200839e-25 -1.144416884257025122e-24
2.917500000000000000e+02 1.695324544064679565e-24 4.909457382377642401e-24
2.920000000000000000e+02 7.633609045076037867e-24 1.068753302774127518e-24
2.922500000000000000e+02 -2.165634249765051729e-24 -4.022382770915111838e-24
2.925000000000000000e+02 -2.193315045226258690e-24 -4.902241924457657922e-24
2.927500000000000000e+02 3.238128346232401979e-24 -3.282826135545703000e-24
2.930000000000000000e+02 -3.878254528373860795e-24 1.860811774423349383e-24
2.932500000000000000e+02 3.910802979966112504e-24 -4.254305383737702740e-25
2.935000000000000000e+02 -2.988480825050686173e-24 -1.730960994457314911e-25
2.937500000000000000e+02 1.053660011039951027e-24 -5.964452317640468246e-25
2.940000000000000000e+02 2.785325803863755267e-24 7.720587338802404700e-26
2.942500000000000000e+02 6.657906357306505855e-25 -2.579853223915748138e-24
2.945000000000000000e+02 1.699324038385747577e-24 -6.137038142752524818e-25
2.947500000000000000e+02 6.598315367789027110e-24 -2.220980715444672962e-24
2.950000000000000000e+02 -4.123827220845794271e-24 2.239993510328668320e-24
2.952500000000000000e+02 -7.793515498273590196e-25 -4.521406772837633890e-24
2.955000000000000000e+02 -3.243089699555812290e-24 3.311280956791471134e-25
2.957500000000000000e+02 3.409999148288795323e-24 3.097270091603381722e-24
2.960000000000000000e+02 -1.359446516636998356e-24 -1.186834653568990992e-25
2.962500000000000000e+02 -1.381694250271177350e-24 -2.845817137331770854e-24
2.965000000000000000e+02 4.832383101403991521e-25 -2.435472482654404472e-24
2.967500000000000000e+02 -7.631841344899783195e-24 1.269529616100562117e-24
2.970000000000000000e+02 4.895861886509188010e-25 1.568627373888194199e-24
2.972500000000000000e+02 -6.442380973946284554e-24 1.350987482904606276e-24
2.975000000000000000e+02 -1.197468081443322455e-24 -3.657192890986066108e-24
2.977500000000000000e+02 -2.742964000318125722e-24 6.077449686236396317e-24
2.980000000000000000e+02 6.810296400983578214e-25 -2.249318301968283258e-24
2.982500000000000000e+02 2.589143625662131131e-24 2.642671291515833313e-24
2.985000000000000000e+02 2.795688888293761918e-25 -1.085604550574518349e-24
2.987500000000000000e+02 1.846885608016669915e-24 -2.044815785145135519e-24
2.990000000000000000e+02 -5.151572034410799196e-24 1.704521022726368014e-24
2.992500000000000000e+02 -7.181247598729389846e-24 -3.049479147450460993e-24
2.995000000000000000e+02 -7.216865500401410677e-25 -1.015890597948523907e-24
2.997500000000000000e+02 5.186947951954871129e-24 -6.801987002776455153e-25
3.000000000000000000e+02 -1.105393329306740041e-24 -3.672544798918191623e-24
3.002500000000000000e+02 -3.842769844782958702e-24 6.036260256201712065e-24
3.005000000000000000e+02 4.489800124207032440e-24 -1.386123440863801390e-24
3.007500000000000000e+02 2.836787709905932828e-24 1.832745291857183299e-24
3.010000000000000000e+02 1.648416525553842740e-24 2.285299031747681633e-24
3.012500000000000000e+02 8.273989897068474472e-25 -1.905529462047595496e-24
3.015000000000000000e+02 -5.197422952329616288e-24 -4.800679278880687874e-24
3.017500000000000000e+02 -2.655129168731265663e-24 4.815318868372329615e-24
3.020000000000000000e+02 5.140716040907155561e-25 1.506215422122877052e-24
3.022500000000000000e+02 -1.442410479473132129e-25 -2.475387537739509339e-24
3.025000000000000000e+02 -3.033772553609043514e-25 -2.654828029641108051e-24
3.027500000000000000e+02 -2.057297704869483048e-24 -3.986233960285887461e-24
3.030000000000000000e+02 -3.897842396823511896e-24 -7.150256884053644582e-25
3.032500000000000000e+02 -2.689780405645957764e-24 -6.285209819667804285e-24
3.035000000000000000e+02 5.833506842760100546e-25 4.576515248788295509e-25
3.037500000000000000e+02 -3.213498465520066167e-24 5.319956232508143491e-24
3.040000000000000000e+02 8.398645343816596970e-25 2.106320024571237253e-24
3.042500000000000000e+02 -1.535641506564609516e-24 3.401120369696840043e-24
3.045000000000000000e+02 3.362855480936701725e-25 -2.311980162005560456e-24
3.047500000000000000e+02 1.693374537102254311e-24 -1.684321654749058546e-24
3.050000000000000000e+02 -1.194717580301722320e-24 5.168305294037717969e-24
3.052500000000000000e+02 -3.996415541081818687e-24 -4.550279381630687991e-24
3.055000000000000000e+02 6.119003861162869475e-24 2.888875784013023318e-24
3.057500000000000000e+02 1.957697762306753888e-24 -7.725497524247203220e-24
3.060000000000000000e+02 8.439213580673103737e-24 -7.384960961258181682e-24
3.062500000000000000e+02 -1.505909189159362155e-24 2.705969735862666299e-24
3.065000000000000000e+02 -5.433632051823944639e-24 -4.784423199826746127e-26
3.067500000000000000e+02 -8.753538518679718145e-25 4.806479414315675951e-24
3.070000000000000000e+02 -5.197537618086896963e-24 -3.021968263801532667e-24
3.072500000000000000e+02 8.434667928890520668e-25 -8.870368701245077788e-26
3.075000000000000000e+02 -2.811010043005559882e-26 -8.514682715728295873e-25
3.077500000000000000e+02 -5.591914204519702836e-26 -1.976071358958802185e-24
3.080000000000000000e+02 3.219760879320265712e-24 4.688639455249584794e-24
3.082500000000000000e+02 3.186423895603067846e-24 -4.686681057185642257e-24
3.085000000000000000e+02 6.203785573826246247e-25 -4.204982113084040135e-24
3.087500000000000000e+02 9.139972411574327220e-25 5.873708975256306461e-25
3.090000000000000000e+02 -3.790948772116138580e-24 6.398685459179570578e-24
3.092500000000000000e+02 2.044796926183303121e-24 -2.370274364016011174e-24
3.095000000000000000e+02 -2.475944685392604743e-24 -1.286023764993005470e-24
3.097500000000000000e+02 -6.217098109353143706e-24 -1.326596200222606551e-24
3.100000000000000000e+02 3.861667898970982083e-24 -1.871940034223526797e-24
3.102500000000000000e+02 -1.285653014322261599e-24 3.586596435882291324e-24
3.105000000000000000e+02 2.180434221159471047e-25 5.616517816586535113e-25
3.107500000000000000e+02 -3.606324041518553825e-24 -6.188286571191512863e-25
3.110000000000000000e+02 -1.190636248269431064e-24 1.537838967535140931e-25
3.112500000000000000e+02 -3.547398672791074849e-25 -1.597613755194550452e-24
3.115000000000000000e+02 2.999226859749611589e-24 -5.627274413434017172e-24
3.117500000000000000e+02 1.003043456936220286e-23 -1.453163234953966938e-24
3.120000000000000000e+02 -1.114238382820165785e-24 -2.239902227824317773e-24
3.122500000000000000e+02 -3.714116403322274556e-24 -4.470620297282740513e-24
3.125000000000000000e+02 -5.938153799515095616e-25 3.389608945263397799e-24
3.127500000000000000e+02 -2.211098100305993635e-24 -7.284389062032133939e-25
3.130000000000000000e+02 1.581011704524977163e-24 -3.878519320737918803e-24
3.132500000000000000e+02 -2.350171488512765177e-24 1.735241273777204980e-24
3.135000000000000000e+02 3.296600003656683412e-25 -9.403195774907774552e-25
3.137500000000000000e+02 2.017239753033244372e-24 4.107213697350254930e-24
3.140000000000000000e+02 1.404928136385204878e-24 -1.259506945548591427e-24
3.142500000000000000e+02 4.852231534070438274e-25 -3.039133984579933737e-24
3.145000000000000000e+02 1.259401188280701467e-24 -2.678221870692996300e-24
3.147500000000000000e+02 3.823275538795317709e-24 2.596407767610397845e-24
3.150000000000000000e+02 -9.278330247065581629e-25 -3.088295168117650690e-24
3.152500000000000000e+02 5.129221824223681148e-24 -2.941838526049968376e-24
3.155000000000000000e+02 -5.330720921063821203e-24 2.154425748014656781e-24
3.157500000000000000e+02 -5.375707634064311377e-24 5.083909918262752591e-24
3.160000000000000000e+02 5.259985315356814084e-25 -1.306997040244185116e-24
3.162500000000000000e+02 -2.240397470174881311e-25 -2.046774923896353908e-24
3.165000000000000000e+02 3.021761135288747796e-24 2.889137351045466494e-24
3.167500000000000000e+02 -7.557777050262298682e-24 6.408613860766482344e-25
3.170000000000000000e+02 1.438227960024129240e-24 -7.911706226423764858e-25
3.172500000000000000e+02 -5.380140293628798200e-26 -4.891570645951424193e-24
3.175000000000000000e+02 1.760895367450769476e-24 1.952508579957622234e-24
3.177500000000000000e+02 4.182430984811486853e-25 3.423742122458124058e-24
3.180000000000000000e+02 6.880352683382276917e-24 7.473533845064467098e-25
3.182500000000000000e+02 3.320137150751627529e-24 -1.066214266193148720e-24
3.185000000000000000e+02 -7.764683630970544107e-25 5.501731479395424696e-24
3.187500000000000000e+02 -6.184265161359853848e-24 2.364851949953443235e-24
3.190000000000000000e+02 6.549815330420445982e-24 5.844045383583158770e-24
3.192500000000000000e+02 -2.577142631629034296e-24 1.593217814012216723e-24
3.195000000000000000e+02 3.097358762325065077e-24 5.103689657356059964e-24
3.197500000000000000e+02 3.429595044547042193e-25 7.435178402411336609e-24
3.200000000000000000e+02 9.028867301584353758e-25 -8.229854629260911578e-24
3.202500000000000000e+02 -9.858532467500573501e-24 4.536734833204173129e-25
3.205000000000000000e+02 -7.146469479249686027e-25 -1.915920259682960151e-24
3.207500000000000000e+02 -3.340384123218162231e-24 3.443183918125068206e-24
3.210000000000000000e+02 4.594574299107535313e-24 -6.432417621731605023e-26
3.212500000000000000e+02 -2.501710321973261583e-24 3.423499893352514390e-24
3.215000000000000000e+02 -3.038050315653840289e-24 2.002144956952776535e-25
3.217500000000000000e+02 6.575005176789905520e-24 -1.114973103712746852e-24
3.220000000000000000e+02 -9.633094059855629304e-24 5.376861465441213794e-24
3.222500000000000000e+02 -5.201160904693475009e-25 4.382971829676864141e-25
3.225000000000000000e+02 -3.722434998286283317e-24 -2.772125334354860451e-25
3.227500000000000000e+02 2.887875615047054461e-24 -3.305705107392199594e-24
3.230000000000000000e+02 2.326458983355428088e-24 -1.860852486332080078e-24
3.232500000000000000e+02 -2.790738333985297086e-24 -3.905855777279848159e-26
3.235000000000000000e+02 -4.954629606432618590e-24 -7.364720410264070814e-24
3.237500000000000000e+02 -8.864544530556554702e-25 -8.117647930171317196e-25
3.240000000000000000e+02 -5.400074798693073218e-24 2.273858186015457633e-24
3.242500000000000000e+02 -3.370881897230824929e-24 3.059996490437832911e-24
3.245000000000000000e+02 -6.017206624605381334e-24 2.452403743496999752e-24
3.247500000000000000e+02 -5.171262631432588217e-24 4.800342707930747615e-24
3.250000000000000000e+02 -1.541957254601539015e-25 -1.387003012585332079e-24
3.252500000000000000e+02 3.814584666311901272e-24 -4.070730500548956382e-25
3.255000000000000000e+02 2.616280826184016779e-25 -1.167046244960295267e-24
3.257500000000000000e+02 -8.079898685018769148e-24 -6.043749241087200829e-24
3.260000000000000000e+02 1.856460483318258431e-24 -2.639687834425522925e-24
3.262500000000000000e+02 -1.164337826927028481e-24 8.333584052201505081e-25
3.265000000000000000e+02 -4.771664562685405051e-25 -8.896846214260883835e-25
3.267500000000000000e+02 -2.645924353325346109e-24 6.310535673275396009e-24
3.270000000000000000e+02 -5.714014393555139041e-24 2.114045646566570248e-24
3.272500000000000000e+02 4.391337302276170946e-25 1.067192566847890429e-24
3.275000000000000000e+02 -8.880064736285113989e-26 3.206072698312325522e-24
3.277500000000000000e+02 6.493393233316538986e-24 3.435574654088255783e-25
3.280000000000000000e+02 -7.775521535202138993e-24 4.409198365352333986e-24
3.282500000000000000e+02 -2.832572120625751904e-24 3.912164035895289132e-24
3.285000000000000000e+02 1.216931233002740752e-24 1.296273696983041558e-24
3.287500000000000000e+02 6.880372661402485585e-24 -2.934300875863196611e-24
3.290000000000000000e+02 6.857018859933539062e-25 1.349328274582548467e-24
3.292500000000000000e+02 8.336531670342548203e-24 2.219244129737089715e-24
3.295000000000000000e+02 -1.538653798545547935e-24 5.504081926942967116e-24
3.297500000000000000e+02 -1.709951875361448719e-25 -7.357922518236790271e-24
3.300000000000000000e+02 2.063799985283191879e-24 5.787493357286360999e-24
3.302500000000000000e+02 -2.704024474258968743e-24 2.373957268937912920e-24
3.305000000000000000e+02 4.248831049330650040e-24 6.247973512715169608e-25
3.307500000000000000e+02 3.773694720295313166e-24 -7.735149587471788721e-24
3.310000000000000000e+02 -2.786817484242332772e-24 1.175165956412901058e-24
3.312500000000000000e+02 9.292772438544074244e-25 1.450868476502943557e-24
3.315000000000000000e+02 -3.378736803812751994e-24 -3.315675573271690142e-24
3.317500000000000000e+02 2.665638735675390563e-24 2.499388790464022613e-24
3.320000000000000000e+02 -1.916904028068121299e-24 1.315045865847279332e-24
3.322500000000000000e+02 6.105056652950792271e-26 -1.164522322650330311e-24
3.325000000000000000e+02 5.526044899495013837e-25 -2.782299590649791900e-24
3.327500000000000000e+02 -1.916003715853794733e-24 -2.870728763868237998e-24
3.330000000000000000e+02 -6.642864391507904495e-25 4.467363707344687769e-24
3.332500000000000000e+02 -1.478619476166607364e-24 1.272142191202654989e-24
3.335000000000000000e+02 5.125394130234468733e-24 -1.904347262482789758e-24
3.337500000000000000e+02 3.707583384460702864e-24 -1.207134488351895986e-24
3.340000000000000000e+02 -4.423687589364342637e-24 -3.955739333247599132e-24
3.342500000000000000e+02 1.526374513143638043e-24 3.632882977831181773e-24
3.345000000000000000e+02 2.055825433597195378e-24 -2.436941767917192314e-24
3.347500000000000000e+02 3.052839770251521593e-24 9.668088843294011571e-25
3.350000000000000000e+02 4.350890457580061252e-24 -1.306945037016786805e-24
3.352500000000000000e+02 -5.602811997526833136e-24 -4.337942587714139935e-24
3.355000000000000000e+02 2.685593101355803920e-24 4.873143812819534777e-24
3.357500000000000000e+02 -2.201552823072553665e-24 -4.603606103146869559e-24
3.360000000000000000e+02 9.688887859403089454e-25 -4.394895472266341938e-24
3.362500000000000000e+02 -3.881842838340796864e-24 -3.511864102655715546e-24
3.365000000000000000e+02 -4.656715120328902622e-24 -2.830122315251745968e-24
3.367500000000000000e+02 2.345783673244002566e-24 -1.763391487204242765e-24
3.370000000000000000e+02 2.540062188973728014e-24 -2.474944125749842367e-24
3.372500000000000000e+02 1.732826122391700422e-24 -2.517410012371513593e-24
3.375000000000000000e+02 5.136364281613439736e-24 4.641903677498273918e-24
3.377500000000000000e+02 4.398640779350910500e-24 4.247143986103385441e-25
3.380000000000000000e+02 -1.611626289757876547e-24 -6.317643789860247199e-26
3.382500000000000000e+02 1.344114888220262529e-24 2.783213014450196217e-24
3.385000000000000000e+02 2.524417337110529925e-24 2.635571347498832331e-24
3.387500000000000000e+02 -8.883793614807724884e-25 4.056052739690452464e-24
3.390000000000000000e+02 -2.761335230336810712e-24 -1.856574028253750129e-24
3.392500000000000000e+02 1.639375525923957288e-24 3.525270337752630879e-25
3.395000000000000000e+02 2.473677924827732560e-24 2.888929134482097779e-24
3.397500000000000000e+02 4.603210547402098120e-24 3.779059433180591445e-24
3.400000000000000000e+02 -3.867264315566722001e-24 -7.859013641868099484e-24
3.402500000000000000e+02 -2.663313247729716003e-24 -1.081523821130189682e-24
3.405000000000000000e+02 1.077197199138449968e-24 2.435805832437546791e-24
3.407500000000000000e+02 1.578012804832475692e-24 -1.068921110686908905e-24
3.410000000000000000e+02 -1.209825290030409022e-24 1.967020861593809149e-26
3.412500000000000000e+02 -1.901979195265254216e-24 -4.878408145510622929e-24
3.415000000000000000e+02 -1.466939641506463776e-24 -1.715435521587273337e-24
3.417500000000000000e+02 -3.484639686130551008e-24 -2.259634943152928155e-24
3.420000000000000000e+02 3.098170933356409500e-24 4.197934907526457826e-24
3.422500000000000000e+02 -4.147213118882403893e-24 5.936230968190636819e-25
3.425000000000000000e+02 -4.216700898323849167e-25 -1.477258420620523795e-24
3.427500000000000000e+02 7.688760532183497541e-25 -1.598824918479964331e-25
3.430000000000000000e+02 2.147593553356590532e-24 6.782224655170119834e-25
3.432500000000000000e+02 6.991937900772532107e-24 3.843724570561046058e-24
3.435000000000000000e+02 -8.574323482798962705e-25 -6.142852822851539925e-25
3.437500000000000000e+02 7.449913416326766652e-24 -2.419420812686588979e-24
3.440000000000000000e+02 -1.927244513278390171e-24 -3.510074477305375278e-24
3.442500000000000000e+02 2.327739509137246266e-25 -3.751400748553986217e-24
3.445000000000000000e+02 -8.965209725922619233e-25 2.186847478047956778e-24
3.447500000000000000e+02 -7.927283824838622155e-24 2.671850557065297437e-24
3.450000000000000000e+02 3.401605104957941815e-24 5.684283973303745930e-24
3.452500000000000000e+02 2.679695892190804070e-24 -3.039642728136373210e-24
3.455000000000000000e+02 5.557434506085312558e-24 2.928723035244539187e-25
3.457500000000000000e+02 3.107628742743031711e-24 1.154710803639764665e-25
3.460000000000000000e+02 -8.065679517534406810e-25 6.326279669616044335e-26
3.462500000000000000e+02 1.910951613192964523e-24 -1.201497382661603038e-24
3.465000000000000000e+02 -8.731761207833214607e-25 1.345682387437093801e-24
